周,No,病院ID,有効,"接種日
※インポート時紐付け不要","接種（予約）開始時間
※インポート時紐付け不要","接種（予約）終了時間
※インポート時紐付け不要","昼休み開始時間
※インポート時紐付け不要","昼休み終了時間
※インポート時紐付け不要",予約枠あたりの時間（分）,予約枠あたりの接種者数,予約枠あたりの優先接種者数,予約開始までの日数,予約終了までの日数,予約変更までの日数,外部ID,開始時,終了時,昼休み開始,昼休み終了
4,168,7/14～8/01_東生涯学習センター(65歳以上),TRUE,2021-07-28,13:20,14:40,,,10,3,1,120,2,2,7/14～8/01_東生涯学習センター(65歳以上)/2021-07-28,2021-07-28T13:20:00.000+9,2021-07-28T14:40:00.000+9,2021-07-28T00:00:00.000+9,2021-07-28T00:00:00.000+9
4,169,7/14～8/01_東生涯学習センター(65歳以上),TRUE,2021-07-29,13:20,14:40,,,10,3,1,120,2,2,7/14～8/01_東生涯学習センター(65歳以上)/2021-07-29,2021-07-29T13:20:00.000+9,2021-07-29T14:40:00.000+9,2021-07-29T00:00:00.000+9,2021-07-29T00:00:00.000+9
4,170,7/14～8/01_東生涯学習センター(65歳以上),TRUE,2021-08-04,13:20,14:40,,,10,3,1,0,0,0,7/14～8/01_東生涯学習センター(65歳以上)/2021-08-04,2021-08-04T13:20:00.000+9,2021-08-04T14:40:00.000+9,2021-08-04T00:00:00.000+9,2021-08-04T00:00:00.000+9
4,171,7/14～8/01_東生涯学習センター(65歳以上),TRUE,2021-08-05,13:20,14:40,,,10,3,1,0,0,0,7/14～8/01_東生涯学習センター(65歳以上)/2021-08-05,2021-08-05T13:20:00.000+9,2021-08-05T14:40:00.000+9,2021-08-05T00:00:00.000+9,2021-08-05T00:00:00.000+9
4,172,7/14～8/01_東生涯学習センター(65歳以上),TRUE,2021-08-11,13:20,14:40,,,10,3,1,0,0,0,7/14～8/01_東生涯学習センター(65歳以上)/2021-08-11,2021-08-11T13:20:00.000+9,2021-08-11T14:40:00.000+9,2021-08-11T00:00:00.000+9,2021-08-11T00:00:00.000+9
4,173,7/14～8/01_東生涯学習センター(65歳以上),TRUE,2021-08-18,13:20,14:40,,,10,3,1,0,0,0,7/14～8/01_東生涯学習センター(65歳以上)/2021-08-18,2021-08-18T13:20:00.000+9,2021-08-18T14:40:00.000+9,2021-08-18T00:00:00.000+9,2021-08-18T00:00:00.000+9
4,174,7/14～8/01_東生涯学習センター(65歳以上),TRUE,2021-08-19,13:20,14:40,,,10,3,1,0,0,0,7/14～8/01_東生涯学習センター(65歳以上)/2021-08-19,2021-08-19T13:20:00.000+9,2021-08-19T14:40:00.000+9,2021-08-19T00:00:00.000+9,2021-08-19T00:00:00.000+9
4,175,7/14～8/01_東生涯学習センター(65歳以上),TRUE,2021-07-17,13:20,16:40,,,10,3,1,120,2,2,7/14～8/01_東生涯学習センター(65歳以上)/2021-07-17,2021-07-17T13:20:00.000+9,2021-07-17T16:40:00.000+9,2021-07-17T00:00:00.000+9,2021-07-17T00:00:00.000+9
4,176,7/14～8/01_東生涯学習センター(65歳以上),TRUE,2021-07-31,13:20,16:40,,,10,3,1,120,2,2,7/14～8/01_東生涯学習センター(65歳以上)/2021-07-31,2021-07-31T13:20:00.000+9,2021-07-31T16:40:00.000+9,2021-07-31T00:00:00.000+9,2021-07-31T00:00:00.000+9
4,177,7/14～8/01_東生涯学習センター(65歳以上),TRUE,2021-08-07,13:20,16:40,,,10,3,1,0,0,0,7/14～8/01_東生涯学習センター(65歳以上)/2021-08-07,2021-08-07T13:20:00.000+9,2021-08-07T16:40:00.000+9,2021-08-07T00:00:00.000+9,2021-08-07T00:00:00.000+9
4,178,7/14～8/01_東生涯学習センター(65歳以上),TRUE,2021-08-21,13:20,16:40,,,10,3,1,0,0,0,7/14～8/01_東生涯学習センター(65歳以上)/2021-08-21,2021-08-21T13:20:00.000+9,2021-08-21T16:40:00.000+9,2021-08-21T00:00:00.000+9,2021-08-21T00:00:00.000+9
4,179,7/14～8/01_東生涯学習センター(65歳以上),TRUE,2021-07-18,9:50,15:50,11:50,13:50,10,5,2,120,2,2,7/14～8/01_東生涯学習センター(65歳以上)/2021-07-18,2021-07-18T09:50:00.000+9,2021-07-18T15:50:00.000+9,2021-07-18T11:50:00.000+9,2021-07-18T13:50:00.000+9
4,180,7/14～8/01_東生涯学習センター(65歳以上),TRUE,2021-07-25,9:50,15:50,11:50,13:50,10,5,2,120,2,2,7/14～8/01_東生涯学習センター(65歳以上)/2021-07-25,2021-07-25T09:50:00.000+9,2021-07-25T15:50:00.000+9,2021-07-25T11:50:00.000+9,2021-07-25T13:50:00.000+9
4,181,7/14～8/01_東生涯学習センター(65歳以上),TRUE,2021-08-01,9:50,15:50,11:50,13:50,10,5,2,120,2,2,7/14～8/01_東生涯学習センター(65歳以上)/2021-08-01,2021-08-01T09:50:00.000+9,2021-08-01T15:50:00.000+9,2021-08-01T11:50:00.000+9,2021-08-01T13:50:00.000+9
4,182,7/14～8/01_東生涯学習センター(65歳以上),TRUE,2021-08-08,9:50,15:50,11:50,13:50,10,5,2,0,0,0,7/14～8/01_東生涯学習センター(65歳以上)/2021-08-08,2021-08-08T09:50:00.000+9,2021-08-08T15:50:00.000+9,2021-08-08T11:50:00.000+9,2021-08-08T13:50:00.000+9
4,183,7/14～8/01_東生涯学習センター(65歳以上),TRUE,2021-08-15,9:50,15:50,11:50,13:50,10,5,2,0,0,0,7/14～8/01_東生涯学習センター(65歳以上)/2021-08-15,2021-08-15T09:50:00.000+9,2021-08-15T15:50:00.000+9,2021-08-15T11:50:00.000+9,2021-08-15T13:50:00.000+9
4,184,7/14～8/01_東生涯学習センター(65歳以上),TRUE,2021-08-22,9:50,15:50,11:50,13:50,10,5,2,0,0,0,7/14～8/01_東生涯学習センター(65歳以上)/2021-08-22,2021-08-22T09:50:00.000+9,2021-08-22T15:50:00.000+9,2021-08-22T11:50:00.000+9,2021-08-22T13:50:00.000+9
4,185,7/14～8/01_西南生涯学習センター(65歳以上),TRUE,2021-07-14,13:20,14:40,,,10,3,1,120,2,2,7/14～8/01_西南生涯学習センター(65歳以上)/2021-07-14,2021-07-14T13:20:00.000+9,2021-07-14T14:40:00.000+9,2021-07-14T00:00:00.000+9,2021-07-14T00:00:00.000+9
4,186,7/14～8/01_西南生涯学習センター(65歳以上),TRUE,2021-07-15,13:20,14:40,,,10,3,1,120,2,2,7/14～8/01_西南生涯学習センター(65歳以上)/2021-07-15,2021-07-15T13:20:00.000+9,2021-07-15T14:40:00.000+9,2021-07-15T00:00:00.000+9,2021-07-15T00:00:00.000+9
4,187,7/14～8/01_西南生涯学習センター(65歳以上),TRUE,2021-07-21,13:20,14:40,,,10,3,1,120,2,2,7/14～8/01_西南生涯学習センター(65歳以上)/2021-07-21,2021-07-21T13:20:00.000+9,2021-07-21T14:40:00.000+9,2021-07-21T00:00:00.000+9,2021-07-21T00:00:00.000+9
4,188,7/14～8/01_西南生涯学習センター(65歳以上),TRUE,2021-07-28,13:20,14:40,,,10,3,1,120,2,2,7/14～8/01_西南生涯学習センター(65歳以上)/2021-07-28,2021-07-28T13:20:00.000+9,2021-07-28T14:40:00.000+9,2021-07-28T00:00:00.000+9,2021-07-28T00:00:00.000+9
4,189,7/14～8/01_西南生涯学習センター(65歳以上),TRUE,2021-07-29,13:20,14:40,,,10,3,1,120,2,2,7/14～8/01_西南生涯学習センター(65歳以上)/2021-07-29,2021-07-29T13:20:00.000+9,2021-07-29T14:40:00.000+9,2021-07-29T00:00:00.000+9,2021-07-29T00:00:00.000+9
4,190,7/14～8/01_西南生涯学習センター(65歳以上),TRUE,2021-08-04,13:20,14:40,,,10,3,1,0,0,0,7/14～8/01_西南生涯学習センター(65歳以上)/2021-08-04,2021-08-04T13:20:00.000+9,2021-08-04T14:40:00.000+9,2021-08-04T00:00:00.000+9,2021-08-04T00:00:00.000+9
4,191,7/14～8/01_西南生涯学習センター(65歳以上),TRUE,2021-08-05,13:20,14:40,,,10,3,1,0,0,0,7/14～8/01_西南生涯学習センター(65歳以上)/2021-08-05,2021-08-05T13:20:00.000+9,2021-08-05T14:40:00.000+9,2021-08-05T00:00:00.000+9,2021-08-05T00:00:00.000+9
4,192,7/14～8/01_西南生涯学習センター(65歳以上),TRUE,2021-08-11,13:20,14:40,,,10,3,1,0,0,0,7/14～8/01_西南生涯学習センター(65歳以上)/2021-08-11,2021-08-11T13:20:00.000+9,2021-08-11T14:40:00.000+9,2021-08-11T00:00:00.000+9,2021-08-11T00:00:00.000+9
4,193,7/14～8/01_西南生涯学習センター(65歳以上),TRUE,2021-08-18,13:20,14:40,,,10,3,1,0,0,0,7/14～8/01_西南生涯学習センター(65歳以上)/2021-08-18,2021-08-18T13:20:00.000+9,2021-08-18T14:40:00.000+9,2021-08-18T00:00:00.000+9,2021-08-18T00:00:00.000+9
4,194,7/14～8/01_西南生涯学習センター(65歳以上),TRUE,2021-08-19,13:20,14:40,,,10,3,1,0,0,0,7/14～8/01_西南生涯学習センター(65歳以上)/2021-08-19,2021-08-19T13:20:00.000+9,2021-08-19T14:40:00.000+9,2021-08-19T00:00:00.000+9,2021-08-19T00:00:00.000+9
4,195,7/14～8/01_西南生涯学習センター(65歳以上),TRUE,2021-07-17,13:20,16:40,,,10,3,1,120,2,2,7/14～8/01_西南生涯学習センター(65歳以上)/2021-07-17,2021-07-17T13:20:00.000+9,2021-07-17T16:40:00.000+9,2021-07-17T00:00:00.000+9,2021-07-17T00:00:00.000+9
4,196,7/14～8/01_西南生涯学習センター(65歳以上),TRUE,2021-07-31,13:20,16:40,,,10,3,1,120,2,2,7/14～8/01_西南生涯学習センター(65歳以上)/2021-07-31,2021-07-31T13:20:00.000+9,2021-07-31T16:40:00.000+9,2021-07-31T00:00:00.000+9,2021-07-31T00:00:00.000+9
4,197,7/14～8/01_西南生涯学習センター(65歳以上),TRUE,2021-08-07,13:20,16:40,,,10,3,1,0,0,0,7/14～8/01_西南生涯学習センター(65歳以上)/2021-08-07,2021-08-07T13:20:00.000+9,2021-08-07T16:40:00.000+9,2021-08-07T00:00:00.000+9,2021-08-07T00:00:00.000+9
4,198,7/14～8/01_西南生涯学習センター(65歳以上),TRUE,2021-08-21,13:20,16:40,,,10,3,1,0,0,0,7/14～8/01_西南生涯学習センター(65歳以上)/2021-08-21,2021-08-21T13:20:00.000+9,2021-08-21T16:40:00.000+9,2021-08-21T00:00:00.000+9,2021-08-21T00:00:00.000+9
4,199,7/14～8/01_西南生涯学習センター(65歳以上),TRUE,2021-07-18,9:50,15:50,11:50,13:50,10,5,2,120,2,2,7/14～8/01_西南生涯学習センター(65歳以上)/2021-07-18,2021-07-18T09:50:00.000+9,2021-07-18T15:50:00.000+9,2021-07-18T11:50:00.000+9,2021-07-18T13:50:00.000+9
4,200,7/14～8/01_西南生涯学習センター(65歳以上),TRUE,2021-07-25,9:50,15:50,11:50,13:50,10,5,2,120,2,2,7/14～8/01_西南生涯学習センター(65歳以上)/2021-07-25,2021-07-25T09:50:00.000+9,2021-07-25T15:50:00.000+9,2021-07-25T11:50:00.000+9,2021-07-25T13:50:00.000+9
4,201,7/14～8/01_西南生涯学習センター(65歳以上),TRUE,2021-08-01,9:50,15:50,11:50,13:50,10,5,2,120,2,2,7/14～8/01_西南生涯学習センター(65歳以上)/2021-08-01,2021-08-01T09:50:00.000+9,2021-08-01T15:50:00.000+9,2021-08-01T11:50:00.000+9,2021-08-01T13:50:00.000+9
4,202,7/14～8/01_西南生涯学習センター(65歳以上),TRUE,2021-08-08,9:50,15:50,11:50,13:50,10,5,2,0,0,0,7/14～8/01_西南生涯学習センター(65歳以上)/2021-08-08,2021-08-08T09:50:00.000+9,2021-08-08T15:50:00.000+9,2021-08-08T11:50:00.000+9,2021-08-08T13:50:00.000+9
4,203,7/14～8/01_西南生涯学習センター(65歳以上),TRUE,2021-08-15,9:50,15:50,11:50,13:50,10,5,2,0,0,0,7/14～8/01_西南生涯学習センター(65歳以上)/2021-08-15,2021-08-15T09:50:00.000+9,2021-08-15T15:50:00.000+9,2021-08-15T11:50:00.000+9,2021-08-15T13:50:00.000+9
4,204,7/14～8/01_西南生涯学習センター(65歳以上),TRUE,2021-08-22,9:50,15:50,11:50,13:50,10,5,2,0,0,0,7/14～8/01_西南生涯学習センター(65歳以上)/2021-08-22,2021-08-22T09:50:00.000+9,2021-08-22T15:50:00.000+9,2021-08-22T11:50:00.000+9,2021-08-22T13:50:00.000+9
